2024-08-25 14:50:08.933 +08:00 [INF] Main (StartingAsync) | Starting at: 2024/8/25 14:50:08 +08:00
2024-08-25 14:53:36.896 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:53:46.902 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:53:46.902 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:53:46.902 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:53:46.908 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:53:56.921 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:53:56.921 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:53:56.921 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:53:56.928 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:54:06.937 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:06.937 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:54:06.937 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:06.943 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:54:16.956 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:16.956 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-08-25 14:54:16.956 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:16.961 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-08-25 14:54:16.961 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:16.961 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:54:16.961 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:16.965 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:54:26.973 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:26.973 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:54:26.973 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:26.982 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:54:36.994 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:36.994 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:54:36.994 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:37.006 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:54:47.018 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:47.018 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:54:47.018 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:47.024 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:54:57.034 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:57.034 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:54:57.034 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:54:57.041 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:55:07.056 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:55:07.056 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:55:07.056 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:55:07.063 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:55:17.069 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:55:17.069 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-08-25 14:55:17.069 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:55:17.073 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-08-25 14:55:17.073 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:55:17.073 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:55:17.073 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:55:17.077 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:55:27.089 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:55:27.089 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:55:27.089 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:55:27.099 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:55:37.109 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:55:37.109 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:55:37.109 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:55:37.119 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:55:47.121 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:55:47.121 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:55:47.121 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:55:47.130 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:58:43.142 +08:00 [INF] Main (StartingAsync) | Starting at: 2024/8/25 14:58:43 +08:00
2024-08-25 14:58:43.177 +08:00 [INF] Main (StartAsync) | Start at: 2024/8/25 14:58:43 +08:00
2024-08-25 14:58:43.179 +08:00 [INF] Main (StartedAsync) | Started at: 2024/8/25 14:58:43 +08:00
2024-08-25 14:58:43.179 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:58:43.179 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-08-25 14:58:43.179 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:58:45.298 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-08-25 14:58:45.298 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:58:45.298 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:58:45.298 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:58:45.407 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:58:55.423 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:58:55.423 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:58:55.423 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:58:55.435 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:59:05.443 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:05.443 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:59:05.443 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:05.456 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:59:15.468 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:15.468 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:59:15.468 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:15.475 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:59:25.483 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:25.484 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:59:25.484 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:25.490 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:59:35.492 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:35.492 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:59:35.492 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:35.506 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:59:45.511 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:45.511 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-08-25 14:59:45.511 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:45.515 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-08-25 14:59:45.515 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:45.515 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:59:45.515 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:45.521 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:59:55.521 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:55.521 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:59:55.522 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:59:55.531 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:00:05.535 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:05.536 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:00:05.536 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:05.592 +08:00 [INF] Main (StartedAsync) | Total emails to be sent: 1
2024-08-25 15:00:05.593 +08:00 [INF] Main (StartedAsync) | Processing Email No. 1, Email Id: 20240825145956337407, Recipient Name: Kai Xuan, Recipient Email: kaixuan0131@gmail.com
2024-08-25 15:00:08.151 +08:00 [INF] Main (SendEmailAsync) | Email Sent Succesful.
2024-08-25 15:00:08.271 +08:00 [INF] DBL (UpdateEmailAsync) | Update Email Successful. Email Id: 20240825145956337407, Status: Completed
2024-08-25 15:00:08.272 +08:00 [INF] Main (StartedAsync) | Send Email Progress Completed. Total Success: 1, Total Failure: 0.
2024-08-25 15:00:18.275 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:18.275 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:00:18.275 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:18.283 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:00:28.292 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:28.292 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:00:28.292 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:28.301 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:00:38.308 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:38.308 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:00:38.308 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:38.314 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:00:48.325 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:48.326 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-08-25 15:00:48.326 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:48.328 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-08-25 15:00:48.329 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:48.329 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:00:48.329 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:48.334 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:00:58.348 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:58.348 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:00:58.348 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:00:58.357 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:01:08.367 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:01:08.367 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:01:08.367 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:01:08.378 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:01:33.983 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:01:33.983 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:01:33.983 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:01:34.102 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:01:44.108 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:01:44.108 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:01:44.108 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:01:44.114 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:01:54.114 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:01:54.114 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-08-25 15:01:54.114 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:01:54.119 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-08-25 15:01:54.119 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:01:54.119 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:01:54.119 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:01:54.125 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:02:04.130 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:04.130 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:02:04.130 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:04.138 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:02:14.137 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:14.137 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:02:14.137 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:14.143 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:02:24.148 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:24.148 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:02:24.148 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:24.248 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:02:34.252 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:34.252 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:02:34.252 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:34.263 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:02:44.279 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:44.279 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:02:44.279 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:44.285 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:02:54.293 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:54.293 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-08-25 15:02:54.293 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:54.297 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-08-25 15:02:54.297 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:54.297 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:02:54.297 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:02:54.305 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:03:04.313 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:04.313 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:03:04.313 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:04.319 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:03:14.332 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:14.332 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:03:14.332 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:14.337 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:03:24.350 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:24.350 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:03:24.350 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:24.417 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:03:34.431 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:34.432 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:03:34.432 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:34.450 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:03:44.455 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:44.455 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:03:44.455 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:44.462 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:03:54.474 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:54.474 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-08-25 15:03:54.474 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:54.480 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-08-25 15:03:54.480 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:54.480 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 15:03:54.480 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:03:54.485 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 15:04:04.499 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 15:04:04.499 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
